open,open close,close,area,adress,name,category,mub
20160628,03,20170329,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제41호 ,바다철판,일반조리판매,N
20160628,03,20171020,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제50호 ,포대장육포,일반조리판매,N
20160628,03,20180930,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제61호 ,불곱창&곱창컵밥,일반조리판매,N
20160628,03,20200930,1.44,중구 대신동 0115-0038 서문야시장 판매대 제65호 ,대게그라탕,일반조리판매,N
20160628,03,20161024,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제63호 ,홍가감자,일반조리판매,N
20160628,03,20180110,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제54호 ,치즈소고기말이,일반조리판매,N
20160628,03,20180119,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제43호 ,허니탕수,일반조리판매,N
20160628,03,20200520,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제12호 ,더밥스,일반조리판매,N
20160628,03,20170930,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제38호 ,과일을아는남자,일반조리판매,N
20160628,03,20170825,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제26호 ,메종드샤베르,일반조리판매,N
20160629,03,20171102,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제18호 ,지니꿀강정,일반조리판매,N
20160629,03,20170905,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제56호 ,빙내가,일반조리판매,N
20160629,03,20171121,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제45호 ,육전&숙성스테쿠,일반조리판매,N
20160629,03,20171107,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제46호 ,흑돼지눈꽃목살,일반조리판매,N
20160629,03,20190828,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제49호 ,버터왕문어다리,일반조리판매,N
20160629,03,20181109,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제51호 ,회오리감자,일반조리판매,N
20160629,03,20170302,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제57호 ,왕추,일반조리판매,N
20160629,03,20170930,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제58호 ,줌마(Jumma),일반조리판매,N
20160629,03,20170930,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제62호 ,홍천닭강정,일반조리판매,N
20160629,03,20161115,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제64호 ,서민갑부빈대,일반조리판매,N
20160629,03,20190930,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제74호 ,연화다방,일반조리판매,N
20160630,03,20180119,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제32호 ,코던블루소고기치즈롤,일반조리판매,N
20160706,03,20170531,1.44,중구 교동 0079-0001번지 교동야시장 판매대 제2호 ,투썸,일반조리판매,N
20160706,03,20180110,1.44,중구 교동 0079-0001번지 교동야시장 판매대 제3호 ,투맨,일반조리판매,N
20160629,03,20190517,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제11호 ,미대생스테이크,일반조리판매,N
20160629,03,20170828,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제14호 ,더크레페,일반조리판매,N
20160629,03,20180930,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제21호 ,용막창,일반조리판매,N
19950107,03,20041012,126.69,중구 대신동 1450-0007번지 ,동서,다방,N
19950227,03,20030818,5.28,"중구 동성로2가 0174번지 대구백화점식품관내,2(지하1층) ",서영식품,기타 휴게음식점,N
19970418,03,20140716,93.50,"중구 동인동2가 0251-0009번지 ,251-12,2(지하1층) ",상아,다방,N
19970604,03,20030317,24.46,"중구 봉산동 0137-15번지 ,2(지상1층) ",요기,과자점,N
19950603,03,20120109,27.37,"중구 계산동2가 0255-0003번지 ,2(지상1층) ",주차장손칼국수,일반조리판매,N
19950630,03,20020816,124.00,"중구 봉산동 0034-3번지 ,2(지상1,2층) ",롯데리아(봉산점),패스트푸드,N
19970830,03,20040311,20.82,"중구 대안동 0021번지 ,21-3,4,24,25-4,2(지상1층) ",대안,다방,N
19961204,03,20081009,80.90,"중구 동성로3가 0067-0001번지 ,68-3,4,2(지하1층) ",다울터,다방,N
19970131,03,20020621,181.33,중구 덕산동 0125-7번지 ,상하지대,다방,N
19980910,03,20091019,37.03,"중구 남일동 0055-0004번지 ,2(지상1층) ",보카존,기타 휴게음식점,N
19970205,03,20050325,143.54,"중구 포정동 0054-0009번지 ,2(지상1층) ",롯데리아,패스트푸드,N
19971009,03,20180131,18.94,"중구 삼덕동1가 0008-0001번지 (202호),2(지상2층) ",쥬씨 동성로2호점,기타 휴게음식점,N
19971023,03,20030613,77.06,"중구 동성로2가 0061번지 ,2(지상1층) ",신라명과,과자점,N
19980825,03,20020729,184.52,"중구 삼덕동1가 0017-14번지 ,2(지하1층) ",황제돈까스,기타 휴게음식점,N
19980825,03,20031215,147.98,"중구 봉산동 0003-0006번지 ,2(지상2층) ",알프,다방,N
19981021,03,20160722,291.77,"중구 문화동 0018-0001번지 ,2(지상1,2층) ",케이에프씨문화동매장,패스트푸드,N
19970414,03,20040119,66.81,"중구 포정동 0082-0001번지 ,2(지상2층) ",사랑방,다방,N
19950914,03,20060324,21.00,"중구 대봉동 0715-0021번지 ,2(지상1층) ",도시2f,기타 휴게음식점,N
19971112,03,20060609,27.00,"중구 동성로2가 0125번지 ,남일동105-1,2(지하1층) ",베스킨라빈스,기타 휴게음식점,N
19950915,03,20020517,226.80,중구 남산동 2106-20번지 ,우석커피숍,다방,N
19950923,03,20030206,12.50,"중구 공평동 0015-5번지 ,2(지상1층) ",써클K코리아(한일로점),과자점,N
19980313,03,20030818,38.47,"중구 남산동 0108-6번지 ,2(지상2층) ",황실다방,다방,N
19951201,03,20030818,40.74,"중구 남산동 2121-7번지 ,2(지상1층) ",빵의대행사,과자점,N
19980923,03,20070604,73.76,"중구 대봉동 0020-0005번지 ,2(지하1층) ",성신,다방,N
19981029,03,20151215,231.75,"중구 삼덕동2가 0149-0012번지 ,2(지상1층) ",도시의광야,커피숍,N
19971114,03,20020328,140.75,중구 문화동 0007-7번지 ,차하늘,다방,N
19981228,03,20090304,90.09,"중구 동인동4가 0526-0004번지 ,2(지하1층) ",광성,다방,N
19971205,03,20040115,33.53,"중구 대봉동 0724-0007번지 ,2(지하1층) ",무지개,다방,N
19971226,03,20031024,231.34,"중구 삼덕동2가 0003-6번지 ,3-9,2(지상1층) ",파파이스치킨(중앙공원점),패스트푸드,N
20200803,03,20200830,,중구 계산동2가 0200 현대백화점식품관 ,앞산분식,일반조리판매,N
20190809,03,20210526,17.00,중구 동산동 0012-0004 지상1층 ,귀빈명가카페,커피숍,N
20190702,03,20200617,1.44,중구 대신동 0115-0038 서문야시장 판매대 제3호 ,수육먹은튀김,일반조리판매,N
20190805,03,20200813,11.70,중구 계산동2가 0200 현대백화점 식품관 ,물고기베이커리,백화점,N
20190805,03,20200807,1.44,중구 대신동 0115-0038 서문야시장 판매대 제42호 ,뜨거운철판,일반조리판매,N
20190830,03,20200902,1.44,중구 대신동 0115-0038 서문야시장 판매대 제10호 ,항아리 막창,일반조리판매,N
20190628,03,20190705,,중구 계산동2가 0200번지 현대백화점 식품관 ,빠다쥬,일반조리판매,N
20191010,03,20210225,47.60,중구 동성로2가 0149-0005 지상1층 ,리앙크리스피롤,일반조리판매,N
20191029,03,20201103,1.44,중구 대신동 0115-0038 서문야시장 판매대 제3호 ,에2플라보,일반조리판매,N
20191210,03,20210504,40.60,중구 남산동 2511-0004 ,목색스토리(공방),커피숍,N
20191203,03,20210408,25.36,중구 봉산동 0127-0001 메트로프라자 H148 ,도토리 분식,일반조리판매,N
20191211,03,20201231,16.00,중구 태평로1가 0006-0005 ,니나케이크,커피숍,N
20191220,03,20201113,33.00,중구 남산동 0244-0013 ,스튜디오남산(Studionamsan),커피숍,N
20191118,03,20210910,33.80,중구 동인동2가 0111-0002 지상1층 ,나무에(namooe),일반조리판매,N
20191101,03,20191203,,중구 계산동2가 0200번지 현대백화점 식품관 ,글로벌렘바스,일반조리판매,N
20191002,03,20191029,,중구 남일동 0143-0001번지 중앙로역사 내 ,본가정항우케익중앙로역점,기타 휴게음식점,N
20191002,03,20200210,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제49호 ,베트남쌀국수,일반조리판매,N
20191108,03,20210113,23.50,중구 봉산동 0230-0079 지상1층 ,사과서점,커피숍,N
20191112,03,20210316,25.27,중구 수창동 173 대구역센트럴자이 상가동 212호,안쿤테이블,일반조리판매,N
20191119,03,20210907,75.90,중구 남산동 2442-0011 지상1층 ,카페에이티에프(cafe.ATF),커피숍,N
20191113,03,20200408,18.11,중구 동인동4가 0151번지 지상1층 ,원데이원씨(ODOC),커피숍,N
20191113,03,20210427,41.34,중구 봉산동 0179-0019 지상1층 110호,그늘,일반조리판매,N
20191206,03,20200810,3.30,중구 계산동2가 0200 현대백화점 지하1층 ,차오찹스 대구,일반조리판매,N
20191106,03,20201124,5.22,중구 대신동 2106 대신센트럴자이 301동 105호,동일헬스앤뷰티,커피숍,N
20191023,03,20200707,66.00,"중구 남산동 0694-0003 반월당 아너스 제네스타워101,102호 ",이마트24반월당제네스점,일반조리판매,N
20191017,03,20210901,108.65,중구 대봉동 0028-0007 지상1층 ,본투비블루스(borntobeBlues),커피숍,N
20191121,03,20201211,25.53,중구 삼덕동2가 0305-0002 지상1층 ,브라우너,일반조리판매,N
20191121,03,20191204,,중구 태평로1가 0009-0002번지 지상1층 ,시그널라이트,커피숍,N
20160816,03,20170323,9.64,중구 대봉동 0214번지 대백프라자 식품관 ,고구마명가,백화점,N
20160818,03,20161021,1.44,중구 교동 0079-0001번지 교동야시장 판매대 추가8호 ,사탕수수,일반조리판매,N
20160819,03,20170713,16.70,중구 달성동 0012-0002번지 지상1층 ,골목집,일반조리판매,N
20160823,03,20191231,1.44,중구 대신동 0115-0038번지 서문야시장 판매대 제40호 ,스시가스나,일반조리판매,N
20160824,03,20171124,12.70,중구 동인동3가 0210-0005번지 지상1층 ,참사랑분식,일반조리판매,N
20160824,03,20170118,13.90,중구 대봉동 0214번지 대백프라자 식품관 ,버거앤대백프라자점,일반조리판매,N
20160829,03,20190307,15.32,중구 사일동 0015-0001번지 영플라자 지하1층 ,주스탐,백화점,N
20190626,03,20210706,36.36,중구 남산동 0568-0007 지상1층 ,카페헤이미쉬,커피숍,N
20190404,03,20210129,8.00,중구 서내동 0053-0003 지상1층 ,우리일쌍,일반조리판매,N
20190625,03,20190709,,중구 계산동2가 0200번지 현대백화점 지하1층 대행사장 ,라이키(likey),일반조리판매,N
20190624,03,20190718,,중구 동성로2가 0163번지 워라벨행사장 내 ,카페더로즈 협동조합,커피숍,N
20190624,03,20200908,41.27,중구 동성로3가 0106-0003 지상1층 ,흑화당 동성로점,커피숍,N
20190724,03,20191029,6.60,중구 대안동 0082-0009번지 지상1층 ,애즈포유,커피숍,N
20190801,03,20200520,149.70,중구 동인동1가 0294-0004번지 지상1층 ,오프더스트릿,일반조리판매,N
20190701,03,20210331,6.60,중구 계산동2가 0200 현대백화점 식품관 ,오사카오지상치즈케이크,백화점,N
20190701,03,20201005,30.00,중구 동성로3가 0069-0006 지상1층 ,탭플레이,커피숍,N
20190822,03,20190828,,중구 동성로2가 0166-0001번지 대구백화점건물 지상1층 ,런던솜사탕카페,백화점,N
20190829,03,20201125,8.62,중구 대신동 2105 서문시장2지구 지하1층 동 34호 ,이든,일반조리판매,N
20190910,03,20191220,33.00,중구 남산동 0244-0013번지 지상1층 ,남산상점,커피숍,N
20190717,03,20200123,99.45,중구 삼덕동1가 0017-0008번지 지상1층 ,쩐주단 동성로점,커피숍,N
20190716,03,20200218,35.59,중구 삼덕동3가 0181번지 지상1층 ,유에스비(USB),커피숍,N
20190729,03,20210408,33.22,중구 동성로2가 0166-0001 대구백화점건물 지하1층 ,카페드롭탑 영풍문고 대구대백점,커피숍,N
20190806,03,20191004,8.00,중구 계산동2가 0200번지 현대백화점 대구점 ,핫도그찹찹 대구현대점,일반조리판매,N
20190806,03,20201231,10.00,중구 계산동2가 0200 현대백화점 대구점 ,닭재이김재환의치킨베이커리,백화점,N
20190806,03,20210215,22.00,중구 대봉동 0214 대백프라자 식품관 ,노아스키친,백화점,N
20190711,03,20200924,19.83,중구 삼덕동3가 0278-0004 지상1층 ,소서,커피숍,N
20190711,03,20201224,38.74,중구 동성로2가 0088-0025 지하1층 ,카페자우 대구2호,커피숍,N
20190703,03,20210503,89.61,중구 삼덕동3가 0136-0002 ,스윗사운드 (sweetsound),커피숍,N
20190709,03,20190719,,중구 계산동2가 0200번지 현대백화점 식품관 ,디스커버리커피,백화점,N
20190814,03,20191112,1.44,중구 대신동 0115-0038번지 서문야시장판매대 제9호 ,불족발,일반조리판매,N
20190725,03,20200218,45.96,중구 남성로 0094-0001번지 지상1층 ,염매시장닭강정,일반조리판매,N
20190911,03,20200911,1.44,중구 대신동 0115-0038 서문야시장판매대 제43호 ,몬스터 스테이크,일반조리판매,N
20190904,03,20200910,1.44,중구 대신동 0115-0038 서문야시장 판매대 제401호 ,삼겹짬뽕면,일반조리판매,N
20170424,03,20200929,20.00,중구 동성로2가 0122 대암프라이빗 지상1층 ,법대누나떡볶이,기타 휴게음식점,N
20190826,03,20200326,23.00,중구 동산동 0180-0001번지 지상1층 ,아베끄,커피숍,N
20190730,03,20210504,82.15,중구 동성로3가 0091-0003 지상1층 ,타이거슈가 동성로점,커피숍,N
20190730,03,20190823,,중구 태평로2가 0004-0001번지 지상1층 ,오케이비즈니스(주),커피숍,N
20190730,03,20200106,1.44,중구 대신동 0115-0038번지 서문야시장판매대 제54호 ,평양통삼겹보쌈,일반조리판매,N
20190813,03,20200819,1.44,중구 대신동 0115-0038 서문야시장판매대 제15호 ,마라마라,일반조리판매,N
19920710,03,20111125,62.92,"중구 동성로3가 0032-0004번지 ,2(지하1층) ",진솔천,다방,N
19920805,03,20030818,65.50,"중구 공평동 0046-2번지 ,46-8,2(지상1층) ",첼로2,다방,N
19920902,03,20210802,114.75,"중구 삼덕동1가 0022-0021 ,2(지상2층) ",커피명가 동성로점,커피숍,Y
19920923,03,20040514,21.09,"중구 교동 0055-0003번지 ,5,56,2(지상1층) ",복비,다방,N
19921127,03,20060410,273.08,"중구 동성로2가 0118-0001번지 ,2(지하1층) ",언제나,다방,N
19940218,03,20140902,241.34,"중구 동성로2가 0103번지 ,105,사일동59,2(지상1층) ",버거킹 동성로점,패스트푸드,N
19990623,03,20050803,27.63,"중구 대신동 0871번지 ,2(지상1층) ",밀밭베이커리,과자점,N
19980704,03,20120117,229.30,"중구 봉산동 0035-0003번지 ,2(지상1,2,3층) ",퓨어,다방,N
19980711,03,20020403,32.75,"중구 대봉동 88-4번지 대구맨션상가7,8호 ",신라명과(대봉점),과자점,N
19870414,03,20021224,157.69,"중구 삼덕동3가 0364-18번지 ,2(지하1층) ",삼일,과자점,N
19870525,03,20170627,117.89,"중구 교동 0061-0002번지 ,2(지하1층) ",보석,기타 휴게음식점,Y
19870605,03,20040129,89.51,중구 대신동 0005-0002번지 ,원화,다방,N
19870613,03,20020918,78.44,"중구 대봉동 0166-10번지 ,2(지하1층) ",금화,다방,N
19871028,03,20041229,63.83,"중구 남산동 2654-0004번지 ,2(지하1층) ",장미,다방,N
19871030,03,20031017,72.89,"중구 시장북로 0004-1번지 ,2(지상1층) ",경복,다방,N
19871212,03,20050120,157.99,중구 동문동 0038-0009번지 ,모아커피숍,다방,N
19880409,03,20130905,117.64,"중구 대신동 0115-0005번지 ,406,407,408,2(지상1 ",서남,다방,N
19870615,03,20020307,66.42,중구 대봉동 0711-1번지 ,화신,다방,N
19870915,03,20060309,55.73,"중구 북성로1가 0081-0005번지 ,2(지상1층) ",청기와,다방,N
